id,origin,destination,start_time,kind
290,55,40,621,Human
291,56,34,152,Human
292,57,41,506,Human
293,58,42,1356,Human
294,59,5,232,Human
295,49,5,1291,Human
296,13,43,1832,Human
297,60,9,1564,Human
298,61,44,483,Human
299,62,5,274,Human
300,63,44,1564,Human
301,64,29,1575,Human
302,65,44,654,Human
303,66,45,500,Human
304,67,12,1081,Human
305,54,23,240,Human
306,66,3,872,Human
307,68,46,1409,Human
308,69,47,503,Human
309,70,29,1488,Human
310,71,12,588,Human
311,72,9,204,Human
312,20,48,1083,Human
313,73,49,1457,Human
314,74,50,1376,Human
315,41,51,1760,Human
316,27,18,1063,Human
317,75,52,507,Human
318,76,12,865,Human
319,77,34,1430,Human
320,78,44,407,Human
321,7,34,417,Human
322,79,1,507,Human
323,80,53,138,Human
324,75,54,332,Human
325,81,55,281,Human
326,82,56,383,Human
327,83,39,241,Human
328,84,10,1156,Human
329,85,29,49,Human
330,35,20,1049,Human
331,86,9,330,Human
332,87,34,473,Human
333,88,57,1509,Human
334,27,9,1702,Human
335,45,12,1582,Human
336,89,58,845,Human
337,62,59,1628,Human
338,29,60,168,Human
339,90,61,192,Human
340,91,15,8,Human
341,1,62,754,Human
342,48,12,653,Human
343,76,12,1590,Human
344,78,63,1724,Human
345,17,4,813,Human
346,92,64,1261,Human
347,13,65,854,Human
348,93,66,1503,Human
349,15,5,1690,Human
350,25,29,1488,Human
351,94,9,148,Human
352,95,12,656,Human
353,96,67,701,Human
354,97,5,1356,Human
355,13,25,566,Human
356,96,68,634,Human
357,98,5,259,Human
358,36,69,1814,Human
359,99,18,330,Human
360,68,70,1595,Human
361,41,71,1660,Human
362,100,72,923,Human
363,45,73,769,Human
364,36,74,1388,Human
365,101,75,52,Human
366,49,76,1573,Human
367,41,15,1076,Human
368,102,3,352,Human
369,103,5,724,Human
370,25,77,828,Human
371,104,78,1004,Human
372,105,7,57,Human
373,106,3,1058,Human
374,36,79,1253,Human
375,42,5,618,Human
376,28,3,1661,Human
377,107,29,1483,Human
378,108,63,119,Human
379,31,3,259,Human
380,109,11,1316,Human
381,110,80,683,Human
382,92,81,1022,Human
383,13,82,983,Human
384,111,48,1344,Human
385,112,78,464,Human
386,113,77,304,Human
387,114,83,1002,Human
388,115,3,1618,Human
389,64,84,1314,Human
390,69,31,404,Human
391,116,15,384,Human
392,100,85,188,Human
393,117,44,823,Human
394,89,64,1652,Human
395,118,4,860,Human
396,119,86,1441,Human
397,120,28,80,Human
398,121,18,1652,Human
399,37,64,195,Human
400,91,7,1267,Human
401,122,87,1110,Human
402,123,88,1286,Human
403,116,44,438,Human
404,96,89,1488,Human
405,124,57,1545,Human
406,125,52,1016,Human
407,35,15,1703,Human
408,80,12,349,Human
409,126,29,950,Human
410,127,34,734,Human
411,128,40,1350,Human
412,20,18,1328,Human
413,55,44,1654,Human
414,84,3,1330,Human
415,21,39,1712,Human
416,129,7,148,Human
417,15,15,1306,Human
418,130,18,1034,Human
419,131,90,883,Human
420,130,47,1697,Human
421,84,3,1820,Human
422,132,2,1637,Human
423,133,77,1449,Human
424,100,44,1129,Human
425,134,15,1361,Human
426,69,70,386,Human
427,40,75,999,Human
428,82,18,504,Human
429,52,15,1286,Human
430,135,18,93,Human
431,136,44,364,Human
432,137,18,110,Human
433,138,15,1774,Human
434,139,91,921,Human
435,140,44,649,Human
436,140,44,1638,Human
437,141,18,470,Human
438,82,92,1263,Human
439,142,23,1694,Human
440,117,93,429,Human
441,143,18,1327,Human
442,117,15,192,Human
443,144,18,528,Human
